id,isValid,raingage,SID,date,validRaingege
967,0,71.49578094,6000,7/6/17 16:46,0
968,1,5.787378788,6000,7/6/17 17:26,5.787378788
969,1,5.787378788,6000,7/7/17 5:24,5.787378788
970,1,5.826748848,6000,7/7/17 8:39,5.826748848
971,1,5.866118431,6000,7/7/17 8:45,5.866118431
972,1,5.905488491,6000,7/7/17 9:00,5.905488491
973,1,5.905488491,6000,7/7/17 17:22,5.905488491
974,1,5.905488491,6000,7/8/17 5:20,5.905488491
975,0,69.96035767,6000,7/8/17 15:05,0
976,1,5.905488491,6000,7/8/17 17:18,5.905488491
977,1,5.905488491,6000,7/9/17 5:16,5.905488491
978,1,5.905488491,6000,7/9/17 17:14,5.905488491
979,1,5.905488491,6000,7/10/17 5:12,5.905488491
980,1,5.905488491,6000,7/10/17 17:10,5.905488491
981,0,34.01561356,6000,7/10/17 22:19,0
982,1,5.905488491,6000,7/11/17 5:08,5.905488491
983,1,5.905488491,6000,7/11/17 17:05,5.905488491
984,1,5.905488491,6000,7/12/17 5:03,5.905488491
985,1,5.905488491,6000,7/12/17 17:01,5.905488491
986,1,5.905488491,6000,7/13/17 4:59,5.905488491
987,1,5.905488491,6000,7/13/17 16:57,5.905488491
988,1,5.905488491,6000,7/14/17 4:55,5.905488491
989,1,5.905488491,6000,7/14/17 16:53,5.905488491
990,1,5.905488491,6000,7/15/17 4:51,5.905488491
991,0,41.02346039,6000,7/15/17 13:07,0
992,1,5.905488491,6000,7/15/17 16:49,5.905488491
993,1,5.905488491,6000,7/16/17 4:47,5.905488491
994,1,5.905488491,6000,7/16/17 16:45,5.905488491
995,1,5.905488491,6000,7/17/17 4:43,5.905488491
996,1,0.314959377,6000,6/23/17 6:21,0.314959377
997,1,0.314959377,6000,6/23/17 18:19,0.314959377
998,1,0.354329318,6000,6/23/17 20:00,0.354329318
999,1,0.393699229,6000,6/23/17 20:02,0.393699229
1000,1,0.43306917,6000,6/23/17 20:04,0.43306917
1001,1,0.47243908,6000,6/23/17 20:09,0.47243908
1002,1,0.511808991,6000,6/23/17 20:11,0.511808991
1003,1,0.551178932,6000,6/23/17 20:13,0.551178932
1004,1,0.590548873,6000,6/23/17 20:14,0.590548873
1005,1,0.629918754,6000,6/23/17 20:14,0.629918754
1006,1,0.669288695,6000,6/23/17 20:15,0.669288695
1007,1,0.708658636,6000,6/23/17 20:15,0.708658636
1008,1,0.748028576,6000,6/23/17 20:16,0.748028576
1009,1,0.787398458,6000,6/23/17 20:18,0.787398458
1010,1,0.826768398,6000,6/23/17 20:20,0.826768398
1011,1,0.866138339,6000,6/23/17 20:22,0.866138339
1012,1,0.90550822,6000,6/23/17 20:24,0.90550822
1013,1,0.944878161,6000,6/23/17 20:24,0.944878161
1014,1,0.984248102,6000,6/23/17 20:25,0.984248102
1015,1,1.023617983,6000,6/23/17 20:26,1.023617983
1016,1,1.062987924,6000,6/23/17 20:27,1.062987924
1017,1,1.102357864,6000,6/23/17 20:28,1.102357864
1018,1,1.141727805,6000,6/23/17 20:28,1.141727805
1019,1,1.181097746,6000,6/23/17 20:29,1.181097746
1020,1,1.220467687,6000,6/23/17 20:30,1.220467687
1021,1,1.259837508,6000,6/23/17 20:31,1.259837508
1022,1,1.299207449,6000,6/23/17 20:32,1.299207449
1023,1,1.33857739,6000,6/23/17 20:33,1.33857739
1024,1,1.37794733,6000,6/23/17 20:33,1.37794733
1025,1,1.417317271,6000,6/23/17 20:34,1.417317271
1026,1,1.456687212,6000,6/23/17 20:35,1.456687212
1027,1,1.496057153,6000,6/23/17 20:35,1.496057153
1028,1,1.535426974,6000,6/23/17 20:36,1.535426974
1029,1,1.574796915,6000,6/23/17 20:37,1.574796915
1030,1,1.614166856,6000,6/23/17 20:38,1.614166856
1031,1,1.653536797,6000,6/23/17 20:39,1.653536797
1032,1,1.692906737,6000,6/23/17 20:40,1.692906737
1033,1,1.732276678,6000,6/23/17 20:41,1.732276678
1034,1,1.771646619,6000,6/23/17 20:41,1.771646619
1035,1,1.81101644,6000,6/23/17 20:42,1.81101644
1036,1,1.850386381,6000,6/23/17 20:42,1.850386381
1037,1,1.889756322,6000,6/23/17 20:43,1.889756322
1038,1,1.929126263,6000,6/23/17 20:44,1.929126263
1039,1,1.968496203,6000,6/23/17 20:45,1.968496203
1040,1,2.007866144,6000,6/23/17 20:46,2.007866144
1041,1,2.047235966,6000,6/23/17 20:48,2.047235966
1042,1,2.086606026,6000,6/23/17 20:50,2.086606026
1043,1,2.125975847,6000,6/23/17 20:52,2.125975847
1044,1,2.165345907,6000,6/23/17 20:53,2.165345907
1045,1,2.204715729,6000,6/23/17 20:55,2.204715729
1046,1,2.24408555,6000,6/23/17 20:58,2.24408555
1047,1,2.28345561,6000,6/23/17 21:03,2.28345561
1048,1,2.322825432,6000,6/23/17 21:08,2.322825432
1049,1,2.362195492,6000,6/23/17 21:14,2.362195492
1050,1,2.401565313,6000,6/24/17 1:41,2.401565313
1051,1,2.440935373,6000,6/24/17 1:44,2.440935373
1052,1,2.480305195,6000,6/24/17 1:45,2.480305195
1053,1,2.519675016,6000,6/24/17 1:47,2.519675016
1054,1,2.559045076,6000,6/24/17 1:47,2.559045076
1055,1,2.598414898,6000,6/24/17 1:48,2.598414898
1056,1,2.637784958,6000,6/24/17 1:49,2.637784958
1057,1,2.677154779,6000,6/24/17 1:49,2.677154779
1058,1,2.716524839,6000,6/24/17 1:50,2.716524839
1059,1,2.755894661,6000,6/24/17 1:50,2.755894661
1060,1,2.795264482,6000,6/24/17 1:50,2.795264482
1061,1,2.834634542,6000,6/24/17 1:51,2.834634542
1062,1,2.874004364,6000,6/24/17 1:52,2.874004364
1063,1,2.913374424,6000,6/24/17 1:52,2.913374424
1064,1,2.952744246,6000,6/24/17 1:53,2.952744246
1065,1,2.992114305,6000,6/24/17 1:54,2.992114305
1066,1,3.031484127,6000,6/24/17 1:55,3.031484127
1067,1,3.070853949,6000,6/24/17 1:55,3.070853949
1068,1,3.110224009,6000,6/24/17 1:56,3.110224009
1069,1,3.14959383,6000,6/24/17 1:56,3.14959383
1070,1,3.18896389,6000,6/24/17 1:57,3.18896389
1071,1,3.228333712,6000,6/24/17 1:57,3.228333712
1072,1,3.267703772,6000,6/24/17 1:58,3.267703772
1073,1,3.307073593,6000,6/24/17 1:59,3.307073593
1074,1,3.346443415,6000,6/24/17 1:59,3.346443415
1075,1,3.385813475,6000,6/24/17 2:00,3.385813475
1076,1,3.425183296,6000,6/24/17 2:01,3.425183296
1077,1,3.464553356,6000,6/24/17 2:02,3.464553356
1078,1,3.503923178,6000,6/24/17 2:03,3.503923178
1079,1,3.543293238,6000,6/24/17 2:04,3.543293238
1080,1,3.582663059,6000,6/24/17 2:05,3.582663059
1081,1,3.622032881,6000,6/24/17 2:07,3.622032881
1082,1,3.661402941,6000,6/24/17 2:08,3.661402941
1083,1,3.700772762,6000,6/24/17 2:11,3.700772762
1084,1,3.740142822,6000,6/24/17 2:13,3.740142822
1085,1,3.779512644,6000,6/24/17 2:16,3.779512644
1086,1,3.818882704,6000,6/24/17 2:19,3.818882704
1087,1,3.858252525,6000,6/24/17 2:22,3.858252525
1088,1,3.897622347,6000,6/24/17 2:23,3.897622347
1089,1,3.936992407,6000,6/24/17 2:24,3.936992407
1090,1,4.015732288,6000,6/24/17 2:27,4.015732288
1091,1,4.055102348,6000,6/24/17 2:29,4.055102348
1092,1,4.094471931,6000,6/24/17 2:30,4.094471931
1093,1,4.133841991,6000,6/24/17 2:33,4.133841991
1094,1,4.173212051,6000,6/24/17 2:37,4.173212051
1095,1,4.212581635,6000,6/24/17 2:44,4.212581635
1096,1,4.251951694,6000,6/24/17 2:47,4.251951694
1097,1,4.291321754,6000,6/24/17 2:50,4.291321754
1098,1,4.330691814,6000,6/24/17 2:54,4.330691814
1099,1,4.370061398,6000,6/24/17 2:58,4.370061398
1100,1,4.409431458,6000,6/24/17 3:07,4.409431458
1101,1,4.448801517,6000,6/24/17 3:20,4.448801517
1102,1,4.488171101,6000,6/24/17 3:33,4.488171101
1103,1,4.527541161,6000,6/24/17 3:53,4.527541161
1104,1,4.566911221,6000,6/24/17 4:11,4.566911221
1105,1,4.606281281,6000,6/24/17 4:23,4.606281281
1106,1,4.645650864,6000,6/24/17 4:36,4.645650864
1107,1,4.685020924,6000,6/24/17 4:54,4.685020924
1108,1,4.724390984,6000,6/24/17 5:21,4.724390984
1109,1,4.724390984,6000,6/24/17 6:17,4.724390984
1110,1,4.724390984,6000,6/24/17 18:15,4.724390984
1111,1,4.724390984,6000,6/25/17 6:13,4.724390984
1112,1,4.724390984,6000,6/25/17 18:11,4.724390984
1113,1,4.724390984,6000,6/26/17 6:09,4.724390984
1114,1,4.724390984,6000,6/26/17 18:07,4.724390984
1115,1,4.724390984,6000,6/27/17 6:05,4.724390984
1116,0,55.59033203,6000,6/27/17 18:02,0
1117,1,4.724390984,6000,6/27/17 18:03,4.724390984
1118,1,4.724390984,6000,6/28/17 6:01,4.724390984
1119,0,48.89744568,6000,6/28/17 15:31,0
1120,1,4.724390984,6000,6/28/17 17:59,4.724390984
1121,1,4.724390984,6000,6/29/17 5:57,4.724390984
1122,0,70.86585999,6000,6/29/17 13:00,0
1123,1,4.724390984,6000,6/29/17 17:55,4.724390984
1124,1,4.724390984,6000,6/30/17 5:52,4.724390984
1125,0,43.62187576,6000,6/30/17 11:58,0
1126,1,4.724390984,6000,6/30/17 17:50,4.724390984
1127,1,4.763760567,6000,7/1/17 1:03,4.763760567
1128,1,4.803130627,6000,7/1/17 2:46,4.803130627
1129,1,4.842500687,6000,7/1/17 4:06,4.842500687
1130,1,4.881870747,6000,7/1/17 4:41,4.881870747
1131,1,4.92124033,6000,7/1/17 4:55,4.92124033
1132,1,4.96061039,6000,7/1/17 5:14,4.96061039
1133,1,4.99998045,6000,7/1/17 5:29,4.99998045
1134,1,4.99998045,6000,7/1/17 5:48,4.99998045
1135,1,5.039350033,6000,7/1/17 5:52,5.039350033
1136,1,5.039350033,6000,7/1/17 17:46,5.039350033
1137,1,5.039350033,6000,7/2/17 5:44,5.039350033
1138,1,5.039350033,6000,7/2/17 17:42,5.039350033
1139,1,5.039350033,6000,7/3/17 5:40,5.039350033
1140,1,5.039350033,6000,7/3/17 17:38,5.039350033
1141,1,5.078720093,6000,7/3/17 21:41,5.078720093
1142,1,5.118090153,6000,7/3/17 21:43,5.118090153
1143,1,5.157460213,6000,7/3/17 21:44,5.157460213
1144,1,5.196829796,6000,7/3/17 21:46,5.196829796
1145,1,5.236199856,6000,7/3/17 21:51,5.236199856
1146,1,5.275569916,6000,7/3/17 21:57,5.275569916
1147,1,5.314939499,6000,7/3/17 22:04,5.314939499
1148,1,5.354309559,6000,7/3/17 22:09,5.354309559
1149,1,5.433049679,6000,7/3/17 22:38,5.433049679
1150,1,5.472419262,6000,7/3/17 23:19,5.472419262
1151,1,5.511789322,6000,7/3/17 23:42,5.511789322
1152,0,79.29102325,6000,7/4/17 5:33,0
1153,1,5.511789322,6000,7/4/17 5:36,5.511789322
1154,1,5.511789322,6000,7/4/17 17:34,5.511789322
1155,1,5.511789322,6000,7/5/17 5:32,5.511789322
1156,1,5.551159382,6000,7/5/17 14:04,5.551159382
1157,1,5.590528965,6000,7/5/17 14:21,5.590528965
1158,1,5.629899025,6000,7/5/17 16:30,5.629899025
1159,1,5.629899025,6000,7/5/17 17:30,5.629899025
1160,0,40.11795044,6000,7/5/17 19:43,0
1161,1,5.669269085,6000,7/5/17 19:47,5.669269085
1162,1,5.708639145,6000,7/5/17 20:02,5.708639145
1163,1,5.748008728,6000,7/5/17 20:22,5.748008728
1164,1,5.787378788,6000,7/5/17 21:37,5.787378788
1165,1,5.787378788,6000,7/6/17 5:28,5.787378788
1166,0,71.49578094,6000,7/6/17 16:46,0
1167,1,5.787378788,6000,7/6/17 17:26,5.787378788
1168,1,5.787378788,6000,7/7/17 5:24,5.787378788
1169,1,5.826748848,6000,7/7/17 8:39,5.826748848
1170,1,5.866118431,6000,7/7/17 8:45,5.866118431
1171,1,5.905488491,6000,7/7/17 9:00,5.905488491
1172,1,5.905488491,6000,7/7/17 17:22,5.905488491
1173,1,5.905488491,6000,7/8/17 5:20,5.905488491
1174,0,69.96035767,6000,7/8/17 15:05,0
1175,1,5.905488491,6000,7/8/17 17:18,5.905488491
1176,1,5.905488491,6000,7/9/17 5:16,5.905488491
1177,1,5.905488491,6000,7/9/17 17:14,5.905488491
1178,1,5.905488491,6000,7/10/17 5:12,5.905488491
1179,1,5.905488491,6000,7/10/17 17:10,5.905488491
1180,0,34.01561356,6000,7/10/17 22:19,0
1181,1,5.905488491,6000,7/11/17 5:08,5.905488491
1182,1,5.905488491,6000,7/11/17 17:05,5.905488491
1183,1,5.905488491,6000,7/12/17 5:03,5.905488491
1184,1,5.905488491,6000,7/12/17 17:01,5.905488491
1185,1,5.905488491,6000,7/13/17 4:59,5.905488491
1186,1,5.905488491,6000,7/13/17 16:57,5.905488491
1187,1,5.905488491,6000,7/14/17 4:55,5.905488491
1188,1,5.905488491,6000,7/14/17 16:53,5.905488491
1189,1,5.905488491,6000,7/15/17 4:51,5.905488491
1190,0,41.02346039,6000,7/15/17 13:07,0
1191,1,5.905488491,6000,7/15/17 16:49,5.905488491
1192,1,5.905488491,6000,7/16/17 4:47,5.905488491
1193,1,5.905488491,6000,7/16/17 16:45,5.905488491
1194,1,5.905488491,6000,7/17/17 4:43,5.905488491
1195,1,0.314959377,6000,6/23/17 6:21,0.314959377
1196,1,0.314959377,6000,6/23/17 18:19,0.314959377
1197,1,0.354329318,6000,6/23/17 20:00,0.354329318
1198,1,0.393699229,6000,6/23/17 20:02,0.393699229
1199,1,0.43306917,6000,6/23/17 20:04,0.43306917
1200,1,0.47243908,6000,6/23/17 20:09,0.47243908
1201,1,0.511808991,6000,6/23/17 20:11,0.511808991
1202,1,0.551178932,6000,6/23/17 20:13,0.551178932
1203,1,0.590548873,6000,6/23/17 20:14,0.590548873
1204,1,0.629918754,6000,6/23/17 20:14,0.629918754
1205,1,0.669288695,6000,6/23/17 20:15,0.669288695
1206,1,0.708658636,6000,6/23/17 20:15,0.708658636
1207,1,0.748028576,6000,6/23/17 20:16,0.748028576
1208,1,0.787398458,6000,6/23/17 20:18,0.787398458
1209,1,0.826768398,6000,6/23/17 20:20,0.826768398
1210,1,0.866138339,6000,6/23/17 20:22,0.866138339
1211,1,0.90550822,6000,6/23/17 20:24,0.90550822
1212,1,0.944878161,6000,6/23/17 20:24,0.944878161
1213,1,0.984248102,6000,6/23/17 20:25,0.984248102
1214,1,1.023617983,6000,6/23/17 20:26,1.023617983
1215,1,1.062987924,6000,6/23/17 20:27,1.062987924
1216,1,1.102357864,6000,6/23/17 20:28,1.102357864
1217,1,1.141727805,6000,6/23/17 20:28,1.141727805
1218,1,1.181097746,6000,6/23/17 20:29,1.181097746
1219,1,1.220467687,6000,6/23/17 20:30,1.220467687
1220,1,1.259837508,6000,6/23/17 20:31,1.259837508
1221,1,1.299207449,6000,6/23/17 20:32,1.299207449
1222,1,1.33857739,6000,6/23/17 20:33,1.33857739
1223,1,1.37794733,6000,6/23/17 20:33,1.37794733
1224,1,1.417317271,6000,6/23/17 20:34,1.417317271
1225,1,1.456687212,6000,6/23/17 20:35,1.456687212
1226,1,1.496057153,6000,6/23/17 20:35,1.496057153
1227,1,1.535426974,6000,6/23/17 20:36,1.535426974
1228,1,1.574796915,6000,6/23/17 20:37,1.574796915
1229,1,1.614166856,6000,6/23/17 20:38,1.614166856
1230,1,1.653536797,6000,6/23/17 20:39,1.653536797
1231,1,1.692906737,6000,6/23/17 20:40,1.692906737
1232,1,1.732276678,6000,6/23/17 20:41,1.732276678
1233,1,1.771646619,6000,6/23/17 20:41,1.771646619
1234,1,1.81101644,6000,6/23/17 20:42,1.81101644
1235,1,1.850386381,6000,6/23/17 20:42,1.850386381
1236,1,1.889756322,6000,6/23/17 20:43,1.889756322
1237,1,1.929126263,6000,6/23/17 20:44,1.929126263
1238,1,1.968496203,6000,6/23/17 20:45,1.968496203
1239,1,2.007866144,6000,6/23/17 20:46,2.007866144
1240,1,2.047235966,6000,6/23/17 20:48,2.047235966
1241,1,2.086606026,6000,6/23/17 20:50,2.086606026
1242,1,2.125975847,6000,6/23/17 20:52,2.125975847
1243,1,2.165345907,6000,6/23/17 20:53,2.165345907
1244,1,2.204715729,6000,6/23/17 20:55,2.204715729
1245,1,2.24408555,6000,6/23/17 20:58,2.24408555
1246,1,2.28345561,6000,6/23/17 21:03,2.28345561
1247,1,2.322825432,6000,6/23/17 21:08,2.322825432
1248,1,2.362195492,6000,6/23/17 21:14,2.362195492
1249,1,2.401565313,6000,6/24/17 1:41,2.401565313
1250,1,2.440935373,6000,6/24/17 1:44,2.440935373
1251,1,2.480305195,6000,6/24/17 1:45,2.480305195
1252,1,2.519675016,6000,6/24/17 1:47,2.519675016
1253,1,2.559045076,6000,6/24/17 1:47,2.559045076
1254,1,2.598414898,6000,6/24/17 1:48,2.598414898
1255,1,2.637784958,6000,6/24/17 1:49,2.637784958
1256,1,2.677154779,6000,6/24/17 1:49,2.677154779
1257,1,2.716524839,6000,6/24/17 1:50,2.716524839
1258,1,2.755894661,6000,6/24/17 1:50,2.755894661
1259,1,2.795264482,6000,6/24/17 1:50,2.795264482
1260,1,2.834634542,6000,6/24/17 1:51,2.834634542
1261,1,2.874004364,6000,6/24/17 1:52,2.874004364
1262,1,2.913374424,6000,6/24/17 1:52,2.913374424
1263,1,2.952744246,6000,6/24/17 1:53,2.952744246
1264,1,2.992114305,6000,6/24/17 1:54,2.992114305
1265,1,3.031484127,6000,6/24/17 1:55,3.031484127
1266,1,3.070853949,6000,6/24/17 1:55,3.070853949
1267,1,3.110224009,6000,6/24/17 1:56,3.110224009
1268,1,3.14959383,6000,6/24/17 1:56,3.14959383
1269,1,3.18896389,6000,6/24/17 1:57,3.18896389
1270,1,3.228333712,6000,6/24/17 1:57,3.228333712
1271,1,3.267703772,6000,6/24/17 1:58,3.267703772
1272,1,3.307073593,6000,6/24/17 1:59,3.307073593
1273,1,3.346443415,6000,6/24/17 1:59,3.346443415
1274,1,3.385813475,6000,6/24/17 2:00,3.385813475
1275,1,3.425183296,6000,6/24/17 2:01,3.425183296
1276,1,3.464553356,6000,6/24/17 2:02,3.464553356
1277,1,3.503923178,6000,6/24/17 2:03,3.503923178
1278,1,3.543293238,6000,6/24/17 2:04,3.543293238
1279,1,3.582663059,6000,6/24/17 2:05,3.582663059
1280,1,3.622032881,6000,6/24/17 2:07,3.622032881
1281,1,3.661402941,6000,6/24/17 2:08,3.661402941
1282,1,3.700772762,6000,6/24/17 2:11,3.700772762
1283,1,3.740142822,6000,6/24/17 2:13,3.740142822
1284,1,3.779512644,6000,6/24/17 2:16,3.779512644
1285,1,3.818882704,6000,6/24/17 2:19,3.818882704
1286,1,3.858252525,6000,6/24/17 2:22,3.858252525
1287,1,3.897622347,6000,6/24/17 2:23,3.897622347
1288,1,3.936992407,6000,6/24/17 2:24,3.936992407
1289,1,4.015732288,6000,6/24/17 2:27,4.015732288
1290,1,4.055102348,6000,6/24/17 2:29,4.055102348
1291,1,4.094471931,6000,6/24/17 2:30,4.094471931
1292,1,4.133841991,6000,6/24/17 2:33,4.133841991
1293,1,4.173212051,6000,6/24/17 2:37,4.173212051
1294,1,4.212581635,6000,6/24/17 2:44,4.212581635
1295,1,4.251951694,6000,6/24/17 2:47,4.251951694
1296,1,4.291321754,6000,6/24/17 2:50,4.291321754
1297,1,4.330691814,6000,6/24/17 2:54,4.330691814
1298,1,4.370061398,6000,6/24/17 2:58,4.370061398
1299,1,4.409431458,6000,6/24/17 3:07,4.409431458
1300,1,4.448801517,6000,6/24/17 3:20,4.448801517
1301,1,4.488171101,6000,6/24/17 3:33,4.488171101
1302,1,4.527541161,6000,6/24/17 3:53,4.527541161
1303,1,4.566911221,6000,6/24/17 4:11,4.566911221
1304,1,4.606281281,6000,6/24/17 4:23,4.606281281
1305,1,4.645650864,6000,6/24/17 4:36,4.645650864
1306,1,4.685020924,6000,6/24/17 4:54,4.685020924
1307,1,4.724390984,6000,6/24/17 5:21,4.724390984
1308,1,4.724390984,6000,6/24/17 6:17,4.724390984
1309,1,4.724390984,6000,6/24/17 18:15,4.724390984
1310,1,4.724390984,6000,6/25/17 6:13,4.724390984
1311,1,4.724390984,6000,6/25/17 18:11,4.724390984
1312,1,4.724390984,6000,6/26/17 6:09,4.724390984
1313,1,4.724390984,6000,6/26/17 18:07,4.724390984
1314,1,4.724390984,6000,6/27/17 6:05,4.724390984
1315,0,55.59033203,6000,6/27/17 18:02,0
1316,1,4.724390984,6000,6/27/17 18:03,4.724390984
1317,1,4.724390984,6000,6/28/17 6:01,4.724390984
1318,0,48.89744568,6000,6/28/17 15:31,0
1319,1,4.724390984,6000,6/28/17 17:59,4.724390984
1320,1,4.724390984,6000,6/29/17 5:57,4.724390984
1321,0,70.86585999,6000,6/29/17 13:00,0
1322,1,4.724390984,6000,6/29/17 17:55,4.724390984
1323,1,4.724390984,6000,6/30/17 5:52,4.724390984
1324,0,43.62187576,6000,6/30/17 11:58,0
1325,1,4.724390984,6000,6/30/17 17:50,4.724390984
1326,1,4.763760567,6000,7/1/17 1:03,4.763760567
1327,1,4.803130627,6000,7/1/17 2:46,4.803130627
1328,1,4.842500687,6000,7/1/17 4:06,4.842500687
1329,1,4.881870747,6000,7/1/17 4:41,4.881870747
1330,1,4.92124033,6000,7/1/17 4:55,4.92124033
1331,1,4.96061039,6000,7/1/17 5:14,4.96061039
1332,1,4.99998045,6000,7/1/17 5:29,4.99998045
1333,1,4.99998045,6000,7/1/17 5:48,4.99998045
1334,1,5.039350033,6000,7/1/17 5:52,5.039350033
1335,1,5.039350033,6000,7/1/17 17:46,5.039350033
1336,1,5.039350033,6000,7/2/17 5:44,5.039350033
1337,1,5.039350033,6000,7/2/17 17:42,5.039350033
1338,1,5.039350033,6000,7/3/17 5:40,5.039350033
1339,1,5.039350033,6000,7/3/17 17:38,5.039350033
1340,1,5.078720093,6000,7/3/17 21:41,5.078720093
1341,1,5.118090153,6000,7/3/17 21:43,5.118090153
1342,1,5.157460213,6000,7/3/17 21:44,5.157460213
1343,1,5.196829796,6000,7/3/17 21:46,5.196829796
1344,1,5.236199856,6000,7/3/17 21:51,5.236199856
1345,1,5.275569916,6000,7/3/17 21:57,5.275569916
1346,1,5.314939499,6000,7/3/17 22:04,5.314939499
1347,1,5.354309559,6000,7/3/17 22:09,5.354309559
1348,1,5.433049679,6000,7/3/17 22:38,5.433049679
1349,1,5.472419262,6000,7/3/17 23:19,5.472419262
1350,1,5.511789322,6000,7/3/17 23:42,5.511789322
1351,0,79.29102325,6000,7/4/17 5:33,0
1352,1,5.511789322,6000,7/4/17 5:36,5.511789322
1353,1,5.511789322,6000,7/4/17 17:34,5.511789322
1354,1,5.511789322,6000,7/5/17 5:32,5.511789322
1355,1,5.551159382,6000,7/5/17 14:04,5.551159382
1356,1,5.590528965,6000,7/5/17 14:21,5.590528965
1357,1,5.629899025,6000,7/5/17 16:30,5.629899025
1358,1,5.629899025,6000,7/5/17 17:30,5.629899025
1359,0,40.11795044,6000,7/5/17 19:43,0
1360,1,5.669269085,6000,7/5/17 19:47,5.669269085
1361,1,5.708639145,6000,7/5/17 20:02,5.708639145
1362,1,5.748008728,6000,7/5/17 20:22,5.748008728
1363,1,5.787378788,6000,7/5/17 21:37,5.787378788
1364,1,5.787378788,6000,7/6/17 5:28,5.787378788
1365,0,71.49578094,6000,7/6/17 16:46,0
1366,1,5.787378788,6000,7/6/17 17:26,5.787378788
1367,1,5.787378788,6000,7/7/17 5:24,5.787378788
1368,1,5.826748848,6000,7/7/17 8:39,5.826748848
1369,1,5.866118431,6000,7/7/17 8:45,5.866118431
1370,1,5.905488491,6000,7/7/17 9:00,5.905488491
1371,1,5.905488491,6000,7/7/17 17:22,5.905488491
1372,1,5.905488491,6000,7/8/17 5:20,5.905488491
1373,0,69.96035767,6000,7/8/17 15:05,0
1374,1,5.905488491,6000,7/8/17 17:18,5.905488491
1375,1,5.905488491,6000,7/9/17 5:16,5.905488491
1376,1,5.905488491,6000,7/9/17 17:14,5.905488491
1377,1,5.905488491,6000,7/10/17 5:12,5.905488491
1378,1,5.905488491,6000,7/10/17 17:10,5.905488491
1379,0,34.01561356,6000,7/10/17 22:19,0
1380,1,5.905488491,6000,7/11/17 5:08,5.905488491
1381,1,5.905488491,6000,7/11/17 17:05,5.905488491
1382,1,5.905488491,6000,7/12/17 5:03,5.905488491
1383,1,5.905488491,6000,7/12/17 17:01,5.905488491
1384,1,5.905488491,6000,7/13/17 4:59,5.905488491
1385,1,5.905488491,6000,7/13/17 16:57,5.905488491
1386,1,5.905488491,6000,7/14/17 4:55,5.905488491
1387,1,5.905488491,6000,7/14/17 16:53,5.905488491
1388,1,5.905488491,6000,7/15/17 4:51,5.905488491
1389,0,41.02346039,6000,7/15/17 13:07,0
1390,1,5.905488491,6000,7/15/17 16:49,5.905488491
1391,1,5.905488491,6000,7/16/17 4:47,5.905488491
1392,1,5.905488491,6000,7/16/17 16:45,5.905488491
1393,1,5.905488491,6000,7/17/17 4:43,5.905488491
